Country Name,Country Code,Series Code,2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
American Samoa,ASM,IC.REG.DURS,,,,,,,,,,
American Samoa,ASM,DT.TDS.DECT.EX.ZS,,,,,,,,,,
American Samoa,ASM,SP.URB.GROW,-1.389182211,-1.634168939,-1.53753205,-1.172968172,-0.683580326,-0.260659243,0.043490417,0.159303237,0.115697711,
Andorra,ADO,SP.ADO.TFRT,,,,,,,,,,
Andorra,ADO,NV.AGR.TOTL.ZS,0.375712779,0.414406103,0.401167725,0.46386081,0.496471161,0.568068119,0.523887556,,,
Andorra,ADO,ER.H2O.FWTL.ZS,,,,,,,,,,
Andorra,ADO,SH.STA.BRTC.ZS,,,,,,,,,,
Andorra,ADO,EN.ATM.CO2E.PC,6.350868305,6.296124556,6.049172848,6.12477049,5.96868547,6.195193908,6.473847856,,,
Andorra,ADO,SP.DYN.CONU.ZS,,,,,,,,,,
Andorra,ADO,FS.AST.DOMS.GD.ZS,,,,,,,,,,
Andorra,ADO,EG.USE.ELEC.KH.PC,,,,,,,,,,
Andorra,ADO,EG.USE.PCAP.KG.OE,,,,,,,,,,
Andorra,ADO,NE.EXP.GNFS.ZS,,,,,,,,,,
Andorra,ADO,DT.DOD.DECT.CD,,,,,,,,,,
Andorra,ADO,SP.DYN.TFRT.IN,1.18,1.25,1.19,1.27,,,,,,
Andorra,ADO,BX.KLT.DINV.CD.WD,,,,,,,,,,
Andorra,ADO,AG.LND.FRST.K2,160,160,160,160,160,160,160,160,160,
Andorra,ADO,NY.GDP.MKTP.CD,4010990966,4001201113,3650083356,3346516556,3427022519,3146151869,3248924588,,,
Andorra,ADO,NY.GDP.MKTP.KD.ZG,0.078039378,-8.594256008,-3.817986024,-5.347977181,-4.802675037,-1.760010328,-0.063514313,,,
Andorra,ADO,NY.GNP.PCAP.CD,44250,43760,44190,41670,40580,41010,43270,,,
Andorra,ADO,NY.GNP.PCAP.PP.CD,,,,,,,,,,
Andorra,ADO,NY.GNP.ATLS.CD,3755739598,3746302553,3776715608,3517560753,3340950343,3252444081,3283911142,,,
Andorra,ADO,NY.GNP.MKTP.PP.CD,,,,,,,,,,
Andorra,ADO,NE.GDI.TOTL.ZS,,,,,,,,,,
Andorra,ADO,SE.PRM.ENRR,,,,,,,,,,
Andorra,ADO,SE.SEC.ENRR,,,,,,,,,,
Andorra,ADO,TX.VAL.TECH.MF.ZS,,,,,,,,,,
Andorra,ADO,SH.IMM.MEAS,94,98,98,99,99,98,95,96,96,
Andorra,ADO,NE.IMP.GNFS.ZS,,,,,,,,,,
Andorra,ADO,SH.STA.ACSN,100,100,100,100,100,100,100,100,100,
Andorra,ADO,SH.H2O.SAFE.ZS,100,100,100,100,100,100,100,100,100,
Andorra,ADO,SI.DST.FRST.20,,,,,,,,,,
Andorra,ADO,NV.IND.TOTL.ZS,15.87104964,15.89789209,14.71836427,13.76028053,12.56956275,11.19964062,10.41931437,,,
Andorra,ADO,NY.GDP.DEFL.KD.ZG,3.869916956,1.980102507,0.00010923,1.600397014,2.499729001,1.099966922,-0.000194385,,,
Andorra,ADO,IT.NET.USER.P2,70.87,70.04,78.53,81,81,86.43442462,94,95.9,96.91,
Andorra,ADO,SP.DYN.LE00.IN,,,,,,,,,,
Andorra,ADO,TG.VAL.TOTL.GD.ZS,,,,,,,,,,
Andorra,ADO,MS.MIL.XPND.GD.ZS,,,,,,,,,,
Andorra,ADO,IT.CEL.SETS.P2,78.1171579,80.2836099,82.06181111,84.06818386,83.53432222,81.50204186,80.70261809,82.64319489,88.12353305,
Andorra,ADO,SH.DYN.MORT,3.6,3.5,3.4,3.3,3.2,3.1,3,2.9,2.8,
Andorra,ADO,TT.PRI.MRCH.XD.WD,,,,,,,,,,
Andorra,ADO,SM.POP.NETM,,,,,,,,,,
Andorra,ADO,DT.ODA.ALLD.CD,,,,,,,,,,
Andorra,ADO,IQ.SCI.OVRL,,,,,,,,,,
Andorra,ADO,BX.TRF.PWKR.CD.DT,,,,,,,,,,
Andorra,ADO,EN.POP.DNST,180.5914894,182.1617021,181.8595745,179.6148936,175.1617021,168.7574468,161.493617,154.8638298,149.9425532,
Andorra,ADO,SP.POP.GROW,1.789041541,0.865725022,-0.165994544,-1.241974138,-2.510551958,-3.724710143,-4.399683922,-4.19194055,-3.229397128,
Andorra,ADO,SP.POP.TOTL,84878,85616,85474,84419,82326,79316,75902,72786,70473,
Andorra,ADO,SI.POV.DDAY,,,,,,,,,,
Andorra,ADO,SI.POV.NAHC,,,,,,,,,,
Andorra,ADO,SH.DYN.AIDS.ZS,,,,,,,,,,
Andorra,ADO,SH.STA.MALN.ZS,,,,,,,,,,
Andorra,ADO,SE.PRM.CMPT.ZS,,,,,,,,,,
Andorra,ADO,GC.REV.XGRT.GD.ZS,,,,,,,,,,
Andorra,ADO,SE.ENR.PRSC.FM.ZS,,,,,,,,,,
Andorra,ADO,NV.SRV.TETC.ZS,75.21387646,75.85718365,77.18672569,77.77030183,77.81860956,78.17246238,79.33668153,,,
Andorra,ADO,AG.SRF.TOTL.K2,470,470,470,470,470,470,470,470,470,
Andorra,ADO,GC.TAX.TOTL.GD.ZS,,,,,,,,,,
Andorra,ADO,ER.PTD.TOTL.ZS,,,,,,,,19.5,,
Andorra,ADO,IC.REG.DURS,,,,,,,,,,
Andorra,ADO,DT.TDS.DECT.EX.ZS,,,,,,,,,,
Andorra,ADO,SP.URB.GROW,1.259046423,0.30802873,-0.746695465,-1.849677196,-3.146068251,-4.360235791,-5.027367719,-4.811074181,-3.836561831,
Angola,AGO,SP.ADO.TFRT,188.404,185.912,183.42,180.928,178.436,175.944,171.2734,166.6028,161.9322,
Angola,AGO,NV.AGR.TOTL.ZS,,,,,,,,,,
Angola,AGO,ER.H2O.FWTL.ZS,0.476891892,,,,,,,0.476891892,,
Angola,AGO,SH.STA.BRTC.ZS,49.9,,,,,,,,,
Angola,AGO,EN.ATM.CO2E.PC,1.311096483,1.295686513,1.354388572,1.369338878,1.382752197,1.472255038,1.384496389,,,
Angola,AGO,SP.DYN.CONU.ZS,,,17.7,,,,,,,
Angola,AGO,FS.AST.DOMS.GD.ZS,1.873597987,9.449684407,29.184544,19.26662703,16.63988315,15.48485866,18.75818331,24.19960854,31.01255998,
Angola,AGO,EG.USE.ELEC.KH.PC,145.2258917,188.4866793,207.6500298,227.2389469,228.5084478,219.5222068,226.8404204,,,
Angola,AGO,EG.USE.PCAP.KG.OE,561.5501055,589.4201217,620.6387463,632.2481189,638.6421457,689.0509376,654.9054806,,,
Angola,AGO,NE.EXP.GNFS.ZS,73.95818798,76.31842682,54.90768826,62.387739,65.35270914,62.31339841,55.68894271,47.99869143,33.92706433,
Angola,AGO,DT.DOD.DECT.CD,11931682000,15501573000,17014272000,16949092000,19298252000,21106468000,25003929000,28902789000,27991041000,
Angola,AGO,SP.DYN.TFRT.IN,6.619,6.559,6.492,6.416,6.335,6.251,6.165,6.08,,
Angola,AGO,BX.KLT.DINV.CD.WD,-893342152,1678971010,2205298180,-3227211182,-3023770966,-6897954559,-7120017424,1921699719,9282167512,
Angola,AGO,AG.LND.FRST.K2,588544,587296,586048,584800,583552,582304,581056,579808,578560,
Angola,AGO,NY.GDP.MKTP.CD,60448921272,84178032716,75492384801,82470913121,1.04E+11,1.15E+11,1.25E+11,1.27E+11,1.03E+11,
Angola,AGO,NY.GDP.MKTP.KD.ZG,22.5930543,13.81714581,2.412869693,3.407654794,3.918596986,5.155440545,6.81358577,4.804472704,3.006980545,
Angola,AGO,NY.GNP.PCAP.CD,2360,3020,3510,3570,3740,4140,4720,4800,4180,
Angola,AGO,NY.GNP.PCAP.PP.CD,4910,5270,5720,5740,5920,6020,6390,6590,6470,
Angola,AGO,NY.GNP.ATLS.CD,45314865182,59978038501,71969654311,75707099272,82097216940,93811361002,1.11E+11,1.16E+11,1.05E+11,
Angola,AGO,NY.GNP.MKTP.PP.CD,94146815092,1.05E+11,1.17E+11,1.22E+11,1.30E+11,1.37E+11,1.50E+11,1.60E+11,1.62E+11,
Angola,AGO,NE.GDI.TOTL.ZS,13.50497897,16.21889489,15.22906152,14.43259076,12.9057398,14.93154203,14.69824075,15.34043289,9.145514481,
Angola,AGO,SE.PRM.ENRR,105.2104034,111.9137573,111.1583405,113.5078735,128.7041473,,,,,
Angola,AGO,SE.SEC.ENRR,,23.55459023,24.99245071,28.78130913,28.89871979,,,,,
Angola,AGO,TX.VAL.TECH.MF.ZS,,,,,,,,,,
Angola,AGO,SH.IMM.MEAS,71,61,57,72,64,72,66,60,55,
Angola,AGO,NE.IMP.GNFS.ZS,43.5156264,51.22655143,55.40868389,42.94996785,42.16296197,39.73943252,39.38000879,42.21153253,36.14288111,
Angola,AGO,SH.STA.ACSN,41.8,43.3,44.7,46.2,47.6,49.1,50.6,51.1,51.6,
Angola,AGO,SH.H2O.SAFE.ZS,46.4,46.6,46.9,47.1,47.5,47.8,48.2,48.6,49,
Angola,AGO,SI.DST.FRST.20,,5.43,,,,,,,,
Angola,AGO,NV.IND.TOTL.ZS,,,,,,,,,,
Angola,AGO,NY.GDP.DEFL.KD.ZG,12.61647718,19.68156235,-7.418798779,22.39391214,24.16714106,7.070218675,2.504730451,-1.36971289,-4.017647716,
Angola,AGO,IT.NET.USER.P2,1.7,1.9,2.3,2.8,3.1,6.5,8.9,10.2,12.4,
Angola,AGO,SP.DYN.LE00.IN,49.43573171,49.84739024,50.25102439,50.65417073,51.05931707,51.464,51.86617073,52.26687805,,
Angola,AGO,TG.VAL.TOTL.GD.ZS,96.04340124,100.8529153,84.09828378,81.558173,84.07810968,82.15904508,75.72565571,69.22136342,54.42430911,
Angola,AGO,MS.MIL.XPND.GD.ZS,3.362231849,3.758214638,4.386128818,4.244884292,3.495619369,3.593357737,4.876031618,5.400213168,3.515938573,
Angola,AGO,IT.CEL.SETS.P2,28.01098233,36.98368954,42.84657348,48.10120904,59.82618856,61.40627578,61.87329711,63.4792082,60.84389581,
Angola,AGO,SH.DYN.MORT,196.4,192,187.3,182.5,177.3,172.2,167.1,162.2,156.9,
Angola,AGO,TT.PRI.MRCH.XD.WD,199.8290857,240.3077548,166.1917841,200.8418086,253.5245748,257.3388864,252.6362468,229.8092154,149.2302056,
Angola,AGO,SM.POP.NETM,85286,,,,,102322,,,,
Angola,AGO,DT.ODA.ALLD.CD,247670000,368820000,238710000,236940000,192750000,241400000,282710000,231280000,,
Angola,AGO,IQ.SCI.OVRL,42.22222222,42.22222222,45.55555556,45.55555556,47.77777778,50,47.77777778,48.88888889,47.77776667,42.22216667
Angola,AGO,BX.TRF.PWKR.CD.DT,,82084000,162358.5,17972037,204751.1,45000,0,30971119.27,11114711.6,
Angola,AGO,EN.POP.DNST,15.38774926,15.91581856,16.45953557,17.02089837,17.6003016,18.19654448,18.80821529,19.43332317,20.07056549,
Angola,AGO,SP.POP.GROW,3.406206726,3.37418026,3.35914867,3.353692563,3.3474133,3.331567413,3.306204563,3.269552406,3.226505657,
Angola,AGO,SP.POP.TOTL,19183907,19842251,20520103,21219954,21942296,22685632,23448202,24227524,25021974,
Angola,AGO,SI.POV.DDAY,,30.13,,,,,,,,
Angola,AGO,SI.POV.NAHC,,36.6,,,,,,,,
Angola,AGO,SH.DYN.AIDS.ZS,2,2.1,2.1,2.1,2.2,2.2,2.2,2.2,2.2,
Angola,AGO,SH.STA.MALN.ZS,15.60000038,,,,,,,,,
Angola,AGO,SE.PRM.CMPT.ZS,,42.18664169,41.63848877,42.7725296,49.72512817,,,,,
Angola,AGO,GC.REV.XGRT.GD.ZS,48.57184943,44.87787208,20.72244695,35.55819365,47.87896808,40.21767204,39.07824125,35.49744816,,
Angola,AGO,SE.ENR.PRSC.FM.ZS,,0.841690004,0.833209991,0.788010001,0.639500022,,,,,
Angola,AGO,NV.SRV.TETC.ZS,,,,,,,,,,
Angola,AGO,AG.SRF.TOTL.K2,1246700,1246700,1246700,1246700,1246700,1246700,1246700,1246700,1246700,
Angola,AGO,GC.TAX.TOTL.GD.ZS,23.21255538,26.97887515,17.09994281,16.86736688,17.29031754,16.45626707,15.52449757,15.56535016,,
Angola,AGO,ER.PTD.TOTL.ZS,,,,,,,,4.98,,
Angola,AGO,IC.REG.DURS,83,68,68,66,66,66,66,66,36,36
Angola,AGO,DT.TDS.DECT.EX.ZS,9.905500101,2.522400966,8.548405404,4.478603744,4.176976735,5.834017922,6.988658619,10.4276426,15.58058301,
Angola,AGO,SP.URB.GROW,5.495633758,5.439030198,5.389860255,5.363941064,5.330266512,5.266279893,5.185361605,5.097879089,5.003843209,
Antigua and Barbuda,ATG,SP.ADO.TFRT,55.493,54.247,53.001,51.755,50.509,49.263,47.4636,45.6642,43.8648,
Antigua and Barbuda,ATG,NV.AGR.TOTL.ZS,1.936580217,1.836498169,1.745460421,1.927114368,2.272136638,2.216846985,2.283734274,1.905604175,2.117611903,
Antigua and Barbuda,ATG,ER.H2O.FWTL.ZS,16.15384615,,,,,22.11538462,,22.11538462,,
Antigua and Barbuda,ATG,SH.STA.BRTC.ZS,100,100,,,,100,100,,,
Antigua and Barbuda,ATG,EN.ATM.CO2E.PC,5.561524699,5.628318688,5.906292005,6.011268671,5.823804338,5.887356993,5.827426793,,,
Antigua and Barbuda,ATG,SP.DYN.CONU.ZS,,,,,,,,,,
Antigua and Barbuda,ATG,FS.AST.DOMS.GD.ZS,77.70167634,83.837496,98.59955377,100.7406083,100.4045515,92.26706385,90.01668942,84.55514367,70.10023529,
Antigua and Barbuda,ATG,EG.USE.ELEC.KH.PC,,,,,,,,,,
Antigua and Barbuda,ATG,EG.USE.PCAP.KG.OE,1729.91931,,,,,,,,,
Antigua and Barbuda,ATG,NE.EXP.GNFS.ZS,45.08725069,46.41472041,46.55327344,46.13085696,47.59244162,45.10064083,45.44071524,48.38266606,45.29411765,
Antigua and Barbuda,ATG,DT.DOD.DECT.CD,,,,,,,,,,
Antigua and Barbuda,ATG,SP.DYN.TFRT.IN,2.183,2.164,2.146,2.13,2.115,2.102,2.088,2.075,,
Antigua and Barbuda,ATG,BX.KLT.DINV.CD.WD,338204733.3,158783774.4,80646652.59,96679207.78,65160596.3,129367138.9,134288999.6,154773333.3,154058518.5,
Antigua and Barbuda,ATG,AG.LND.FRST.K2,98,98,98,98,98,98,98,98,98,
Antigua and Barbuda,ATG,NY.GDP.MKTP.CD,1289254333,1347349852,1206410370,1135539037,1129918370,1204713111,1200587519,1220976000,1259259259,
Antigua and Barbuda,ATG,NY.GDP.MKTP.KD.ZG,9.49894448,0.071111021,-12.03601506,-7.142991335,-1.793435604,3.837468792,-0.200092652,4.602793481,4.126998335,
Antigua and Barbuda,ATG,NY.GNP.PCAP.CD,14750,14990,13420,12620,12370,12830,13030,13310,13270,
Antigua and Barbuda,ATG,NY.GNP.PCAP.PP.CD,23500,23600,20760,19590,19290,20030,20460,21460,22280,
Antigua and Barbuda,ATG,NY.GNP.ATLS.CD,1244442438,1279634525,1158097421,1100877796,1090010858,1143187924,1172774611,1209860259,1218551720,
Antigua and Barbuda,ATG,NY.GNP.MKTP.PP.CD,1983568918,2014452336,1791455476,1709112369,1700425083,1784273590,1840941844,1950664809,2046092519,
Antigua and Barbuda,ATG,NE.GDI.TOTL.ZS,38.02191775,38.05495155,38.3761683,28.44300997,20.88154779,22.02921894,23.34797935,23.66343719,23.85294118,
Antigua and Barbuda,ATG,SE.PRM.ENRR,104.3192062,104.7472382,102.7987976,103.408989,100.6770477,97.89286041,,97.10739899,,
Antigua and Barbuda,ATG,SE.SEC.ENRR,102.6722565,110.8712387,108.5225067,106.2067184,106.1165466,105.3935089,,102.318222,,
Antigua and Barbuda,ATG,TX.VAL.TECH.MF.ZS,0.056512531,,0,0,0,0,0,0,0,
Antigua and Barbuda,ATG,SH.IMM.MEAS,99,99,99,98,99,98,98,98,98,
Antigua and Barbuda,ATG,NE.IMP.GNFS.ZS,72.31871354,70.67265325,58.5602651,59.78921611,56.7623043,58.26971745,60.03627607,60.81958962,54.67647059,
Antigua and Barbuda,ATG,SH.STA.ACSN,91.4,91.4,91.4,91.4,91.4,,,,,
Antigua and Barbuda,ATG,SH.H2O.SAFE.ZS,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,
Antigua and Barbuda,ATG,SI.DST.FRST.20,,,,,,,,,,
Antigua and Barbuda,ATG,NV.IND.TOTL.ZS,21.39324501,22.70779806,22.72692601,19.10923903,17.08035685,16.63992301,17.75252708,19.17404619,20.24395389,
Antigua and Barbuda,ATG,NY.GDP.DEFL.KD.ZG,3.723667644,4.431870706,1.791095245,1.366002069,1.322170025,2.679199549,-0.142647136,-2.776775554,-0.952235877,
Antigua and Barbuda,ATG,IT.NET.USER.P2,34,38,42,47,52,58,63.4,64,65.2,
Antigua and Barbuda,ATG,SP.DYN.LE00.IN,74.80321951,74.97917073,75.14702439,75.30878049,75.46602439,75.62180488,75.77865854,75.93763415,,
Antigua and Barbuda,ATG,TG.VAL.TOTL.GD.ZS,61.09023054,59.9842366,48.46418883,48.16611161,43.06461535,46.09445974,47.54472216,45.46109014,44.07352941,
Antigua and Barbuda,ATG,MS.MIL.XPND.GD.ZS,,,,,,,,,,
Antigua and Barbuda,ATG,IT.CEL.SETS.P2,133.1575767,160.0393678,156.3441483,192.5532769,199.6642164,143.0138432,127.0856254,132.0539476,137.2220165,
Antigua and Barbuda,ATG,SH.DYN.MORT,11.3,10.9,10.4,9.9,9.5,9.1,8.7,8.4,8.1,
Antigua and Barbuda,ATG,TT.PRI.MRCH.XD.WD,79.73466876,80.74262776,80.30318499,72.33927196,64.3900816,62.75657865,57.85137325,56.77549344,55.44581376,
Antigua and Barbuda,ATG,SM.POP.NETM,-92,,,,,-56,,,,
Antigua and Barbuda,ATG,DT.ODA.ALLD.CD,7380000,8750000,5640000,19070000,15350000,2350000,1820000,2080000,,
Antigua and Barbuda,ATG,IQ.SCI.OVRL,36.66666667,46.66666667,44.44444444,42.22222222,46.66666667,51.11111111,55.55555556,58.88888889,57.7778,57.7778
Antigua and Barbuda,ATG,BX.TRF.PWKR.CD.DT,20783287.04,21828402.59,20658718.89,20197666.67,20292610,20856220,21127350.74,21127350.74,21754029.55,
Antigua and Barbuda,ATG,EN.POP.DNST,191.8113636,193.9772727,196.1363636,198.2568182,200.3454545,202.4295455,204.5113636,206.5909091,208.6772727,
Antigua and Barbuda,ATG,SP.POP.GROW,1.108051179,1.122859329,1.106914885,1.07531016,1.047989749,1.034875307,1.023163952,1.011701141,1.004835565,
Antigua and Barbuda,ATG,SP.POP.TOTL,84397,85350,86300,87233,88152,89069,89985,90900,91818,
Antigua and Barbuda,ATG,SI.POV.DDAY,,,,,,,,,,
Antigua and Barbuda,ATG,SI.POV.NAHC,,,,,,,,,,
Antigua and Barbuda,ATG,SH.DYN.AIDS.ZS,,,,,,,,,,
Antigua and Barbuda,ATG,SH.STA.MALN.ZS,,,,,,,,,,
Antigua and Barbuda,ATG,SE.PRM.CMPT.ZS,,102.509407,95.54579926,102.3884277,99.74732208,,,102.272728,,
Antigua and Barbuda,ATG,GC.REV.XGRT.GD.ZS,20.81772234,20.2321216,18.29274137,20.86079608,19.54638532,19.88001929,18.44217203,20.17326391,,
Antigua and Barbuda,ATG,SE.ENR.PRSC.FM.ZS,0.966560006,0.949329972,0.973940015,0.955089986,0.950869977,1.024979949,,0.961260021,,
Antigua and Barbuda,ATG,NV.SRV.TETC.ZS,76.67017818,75.45570698,75.52761357,78.9636428,80.64750269,81.14323001,79.96373865,78.92035315,77.63843421,
Antigua and Barbuda,ATG,AG.SRF.TOTL.K2,440,440,440,440,440,440,440,440,440,
Antigua and Barbuda,ATG,GC.TAX.TOTL.GD.ZS,19.84699761,19.03227172,17.60307352,18.80178926,18.07281362,18.57560079,17.12871991,17.34350801,,
Antigua and Barbuda,ATG,ER.PTD.TOTL.ZS,,,,,,,,0.15,,
Antigua and Barbuda,ATG,IC.REG.DURS,22,22,22,22,22,22,22,22,22,21.7
Antigua and Barbuda,ATG,DT.TDS.DECT.EX.ZS,,,,,,,,,,
Antigua and Barbuda,ATG,SP.URB.GROW,-1.022929927,-1.033502022,-1.057255851,-1.112232867,-1.155675831,-1.061925426,-0.951490505,-0.842319988,-0.734877899,
Arab World,ARB,SP.ADO.TFRT,49.99985141,49.88704594,49.78120661,49.67297471,49.53604694,49.38374469,48.7965577,48.19641805,47.55019405,
Arab World,ARB,NV.AGR.TOTL.ZS,7.105067112,6.226136966,,6.24521599,6.137292477,6.251867763,6.505571796,6.431706502,6.923743998,
Arab World,ARB,ER.H2O.FWTL.ZS,,,,,,,,225.7255175,,
Arab World,ARB,SH.STA.BRTC.ZS,,,,,,78.212843,,,,
Arab World,ARB,EN.ATM.CO2E.PC,4.136145355,4.426907503,4.588609659,4.67250581,4.578348762,4.865849838,4.700368864,,,
Arab World,ARB,SP.DYN.CONU.ZS,,,,,,50.27090532,,,,
Arab World,ARB,FS.AST.DOMS.GD.ZS,37.33754506,31.91248669,44.06474138,40.09743646,37.87588592,37.63750164,40.94745419,47.33028535,65.46633507,
Arab World,ARB,EG.USE.ELEC.KH.PC,1992.421645,2081.989183,2156.495845,2309.816065,2350.161072,2441.395315,2496.754189,,,
Arab World,ARB,EG.USE.PCAP.KG.OE,1578.880692,1663.475826,1712.688811,1774.157946,1736.998455,1839.012948,1814.063534,,,
Arab World,ARB,NE.EXP.GNFS.ZS,53.72064136,56.97103485,47.4290885,49.93401775,54.75342117,55.51747689,53.5562687,50.83990262,45.11084365,
Arab World,ARB,DT.DOD.DECT.CD,,,,,,,,,,
Arab World,ARB,SP.DYN.TFRT.IN,3.443134891,3.43703292,3.435200793,3.43717718,3.434190917,3.425140996,3.40520671,3.374973086,,
Arab World,ARB,BX.KLT.DINV.CD.WD,81832690758,88751293580,76654441612,70001827709,44416940145,48700236583,45799486531,45680795787,37817053511,
Arab World,ARB,AG.LND.FRST.K2,468612.2,467578.9,466545.8,465512.6,391507,389071.4,386635.8,384200.2,381764.6,
Arab World,ARB,NY.GDP.MKTP.CD,1.64E+12,2.08E+12,1.80E+12,2.10E+12,2.50E+12,2.73E+12,2.83E+12,2.89E+12,2.57E+12,
Arab World,ARB,NY.GDP.MKTP.KD.ZG,5.65048325,6.301735617,1.51004589,4.680401807,3.37427432,5.434913752,3.445922283,2.749291224,3.194799668,
Arab World,ARB,NY.GNP.PCAP.CD,4704.36953,5508.446553,5587.237706,5817.462408,6065.508643,6929.773915,7402.46441,7525.925339,7085.437676,
Arab World,ARB,NY.GNP.PCAP.PP.CD,13032.53593,13760.7947,13726.02548,14076.88262,14439.11634,15179.40985,15502.71034,16002.67282,16428.80638,
Arab World,ARB,NY.GNP.ATLS.CD,1.55E+12,1.86E+12,1.93E+12,2.05E+12,2.19E+12,2.56E+12,2.79E+12,2.89E+12,2.78E+12,
Arab World,ARB,NY.GNP.MKTP.PP.CD,4.29E+12,4.64E+12,4.74E+12,4.97E+12,5.21E+12,5.60E+12,5.84E+12,6.15E+12,6.44E+12,
Arab World,ARB,NE.GDI.TOTL.ZS,26.47982992,27.43392496,29.17130725,27.24769473,24.34764876,24.04472796,25.51300034,26.56001074,27.45667203,
Arab World,ARB,SE.PRM.ENRR,96.00354004,96.85666656,97.33731079,97.97268677,97.42421722,99.01986694,97.60108948,97.02707672,,
Arab World,ARB,SE.SEC.ENRR,64.69815826,65.34229279,66.8289032,68.05088043,70.69149017,71.71656036,70.27468872,70.73504639,,
Arab World,ARB,TX.VAL.TECH.MF.ZS,1.10078117,1.554079086,,1.583692359,,2.115950419,1.748292641,3.31009408,,
Arab World,ARB,SH.IMM.MEAS,83.3170398,83.19676996,85.53624511,86.98558784,86.57851456,84.04737251,84.66928576,83.09526449,82.66974405,
Arab World,ARB,NE.IMP.GNFS.ZS,39.72596864,40.87851814,42.296476,39.48738579,38.24123935,39.16956237,38.87548309,39.84363173,43.83460841,
Arab World,ARB,SH.STA.ACSN,76.79558312,77.44962668,77.9956486,78.32600285,78.67771626,80.4677788,82.71170531,82.74479349,90.33030736,
Arab World,ARB,SH.H2O.SAFE.ZS,83.31158151,83.36635493,83.49364448,83.56358106,83.79721651,85.43961957,87.88948634,87.87599293,92.0840458,
Arab World,ARB,SI.DST.FRST.20,,,,,,,,,,
Arab World,ARB,NV.IND.TOTL.ZS,53.98570993,55.84770604,,52.4047484,53.37685888,52.17606613,50.42146297,48.72837235,41.42975552,
Arab World,ARB,NY.GDP.DEFL.KD.ZG,6.395344304,14.78638968,-4.365780794,11.08460319,15.69324521,4.193851286,1.739866054,0.347302783,-0.998263601,
Arab World,ARB,IT.NET.USER.P2,14.20590224,18.59353118,21.5453539,24.5357799,26.5499875,29.95430206,32.34989589,36.00712985,39.52615407,
Arab World,ARB,SP.DYN.LE00.IN,69.20700823,69.41718278,69.61892949,69.8130248,69.99300952,70.17366957,70.36980568,70.56790191,,
Arab World,ARB,TG.VAL.TOTL.GD.ZS,79.31118151,84.52534299,74.0059669,75.30236236,80.79281043,81.41804106,80.51836078,77.18535595,65.02608255,
Arab World,ARB,MS.MIL.XPND.GD.ZS,4.579697666,4.198085456,5.372639353,5.122879186,5.086263526,5.277504741,5.851066515,6.44068155,8.189581495,
Arab World,ARB,IT.CEL.SETS.P2,52.5371804,62.92096882,76.15636661,87.62881811,98.87331388,105.0371746,110.0126103,110.3387455,110.1126851,
Arab World,ARB,SH.DYN.MORT,48.17508862,46.38904897,44.67246774,42.99430548,41.51584812,40.19674209,38.96433979,37.78932047,36.76414509,
Arab World,ARB,TT.PRI.MRCH.XD.WD,,,,,,,,,,
Arab World,ARB,SM.POP.NETM,4413525,,,,,-1168750,,,,
Arab World,ARB,DT.ODA.ALLD.CD,19057810000,22758740000,14360920000,12308700000,13626880000,15057710000,22472630000,22280650000,,
Arab World,ARB,IQ.SCI.OVRL,,,,,,,,,,
Arab World,ARB,BX.TRF.PWKR.CD.DT,29515109288,33883862249,31754287807,37780561643,40603186950,47556161314,48516748689,52406444302,48375033520,
Arab World,ARB,EN.POP.DNST,24.13698798,24.73338322,25.33781486,25.9300992,26.5109811,27.08284487,27.64937193,28.21705399,28.79055425,
Arab World,ARB,SP.POP.GROW,2.449254602,2.469809893,2.424469005,2.335303138,2.242794831,2.152383964,2.088282938,2.050000482,2.02999099,
Arab World,ARB,SP.POP.TOTL,328766559,336886468,345054176,353112237,361031820,368802611,376504253,384222592,392022276,
Arab World,ARB,SI.POV.DDAY,,,,,,,,,,
Arab World,ARB,SI.POV.NAHC,,,,,,,,,,
Arab World,ARB,SH.DYN.AIDS.ZS,0.146901595,0.146778626,0.1463405,0.145275514,0.141830333,0.141759427,0.140308596,0.154970741,0.155495106,
Arab World,ARB,SH.STA.MALN.ZS,,,,,,,,,,
Arab World,ARB,SE.PRM.CMPT.ZS,83.21227264,85.27881622,83.72186279,85.42140198,85.39659882,87.25481415,85.14927673,86.38922882,,
Arab World,ARB,GC.REV.XGRT.GD.ZS,,,,,,,,,,
Arab World,ARB,SE.ENR.PRSC.FM.ZS,0.920210004,0.922550023,0.923330009,0.925040007,0.924019992,0.930369973,0.931039989,0.930490017,,
Arab World,ARB,NV.SRV.TETC.ZS,40.92200846,37.86895758,,43.23637786,40.34171082,41.40217521,42.81300569,44.5687615,51.68248189,
Arab World,ARB,AG.SRF.TOTL.K2,13781811,13781821,13779281,13779283,13152835.5,13152648.5,13152648.5,13152649.5,13152649.5,
Arab World,ARB,GC.TAX.TOTL.GD.ZS,,,,,,,,,,
Arab World,ARB,ER.PTD.TOTL.ZS,,,,,,,,8.108930619,,
